time (fs),deltaI
-1.487096486,-121.2618232
-1.544297455,-119.1512701
-1.601498423,-115.193983
-1.658699392,-109.9703641
-1.71590036,-102.1613177
-1.773101329,-92.4527735
-1.830302297,-80.26432942
-1.887503266,-65.96533225
-1.944704234,-50.18894792
-2.001905202,-32.82964877
-2.059106171,-14.09849011
-2.116307139,5.899000397
-2.173508108,25.73819942
-2.230709076,45.04976018
-2.287910045,63.30604439
-2.345111013,79.97941379
-2.402311982,95.12263219
-2.45951295,108.2608252
-2.516713919,119.1301736
-2.573914887,127.255803
-2.631115856,133.4291707
-2.688316824,137.1754025
-2.745517793,138.8638449
-2.802718761,138.8638449
-2.859919729,136.700528
-2.917120698,133.1653516
-2.974321666,128.7331901
-3.031522635,123.1929883
-3.088723603,116.0698716
-3.145924572,108.0497699
-3.20312554,98.39398948
-3.260326509,87.78846021
-3.317527477,75.96936292
-3.374728446,62.77840612
-3.431929414,48.26835364
-3.489130383,32.54473313
-3.546331351,16.02965522
-3.60353232,-0.590950349
-3.660733288,-17.10602826
-3.717934257,-33.99045297
-3.775135225,-50.82211384
-3.832336193,-67.17890028
-3.889537162,-83.00804844
-3.94673813,-97.88744771
-4.003939099,-111.1839322
-4.061140067,-122.6864465
-4.118341036,-132.0256439
-4.175542004,-138.4628308
-4.232742973,-141.9980072
-4.289943941,-142.8949923
-4.34714491,-140.4678563
-4.404345878,-135.1914735
-4.461546847,-127.0130803
-4.518747815,-115.9326766
-4.575948784,-102.8472475
-4.633149752,-88.33719498
-4.69035072,-72.98292127
-4.747551689,-56.78442632
-4.804752657,-40.48040371
-4.861953626,-24.17638111
-4.919154594,-8.558288256
-4.976355563,6.479402496
-5.033556531,20.77839967
-5.0907575,34.70805005
-5.147958468,47.52966006
-5.205159437,59.13770204
-5.262360405,69.69046748
-5.319561374,79.18795638
-5.376762342,87.47187725
-5.433963311,94.80604923
-5.491164279,100.4517787
-5.548365248,104.4090658
-5.605566216,106.8889657
-5.662767184,107.9442422
-5.719968153,107.6276592
-5.777169121,105.56987
-5.83437009,101.6125829
-5.891571058,95.17539602
-5.948772027,86.89147515
-6.005972995,76.07489057
-6.063173964,62.88393377
-6.120374932,47.63518771
-6.177575901,31.17287363
-6.234776869,13.91910213
-6.291977838,-4.178890598
-6.349178806,-22.48793864
-6.406379775,-41.21909729
-6.463580743,-59.63367299
-6.520781711,-76.88744448
-6.57798268,-92.76935647
-6.635183648,-107.2794089
-6.692384617,-120.2593104
-6.749585585,-131.075895
-6.806786554,-139.4125797
-6.863987522,-144.3196156
-6.921188491,-146.7467517
-6.978389459,-146.8522793
-7.035590428,-144.9527816
-7.092791396,-141.4176051
-7.149992365,-135.9301671
-7.207193333,-129.2291611
-7.264394302,-121.6839338
-7.32159527,-113.3472491
-7.378796238,-104.2718708
-7.435997207,-93.45528622
-7.493198175,-81.74171658
-7.550399144,-69.07839805
-7.607600112,-56.09849656
-7.664801081,-42.27437384
-7.722002049,-27.28944691
-7.779203018,-11.56582641
-7.836403986,4.738196198
-7.893604955,20.88392732
-7.950805923,37.39900524
-8.008006892,53.70302784
-8.06520786,69.26835686
-8.122408829,83.56735404
-8.179609797,96.01961725
-8.236810766,107.0472571
-8.294011734,115.9115801
-8.351212702,122.981933
-8.408413671,127.7834412
-8.465614639,129.8939943
-8.522815608,129.2080646
-8.580016576,125.8311796
-8.637217545,119.9743948
-8.694418513,111.4266548
-8.751619482,100.8211255
-8.80882045,87.73569638
-8.866021419,73.0145886
-8.923222387,56.9216213
-8.980423356,39.77337746
-9.037624324,22.25578683
-9.094825293,4.316085581
-9.152026261,-13.20150505
-9.209227229,-30.29698506
-9.266428198,-46.17889705
-9.323629166,-60.84724101
-9.380830135,-74.24925312
-9.438031103,-86.01558659
-9.495232072,-95.9351861
-9.55243304,-104.1663431
-9.609634009,-110.8673492
-9.666834977,-115.9854404
-9.724035946,-120.2593104
-9.781236914,-122.8975018
-9.838437883,-123.8472507
-9.895638851,-123.0557933
-9.95283982,-120.5231296
-10.01004079,-116.2492596
-10.06724176,-109.9176003
-10.12444272,-101.7919709
-10.18164369,-92.2417182
-10.23884466,-81.16131448
-10.29604563,-68.92010657
-10.3532466,-55.09598385
-10.41044757,-40.21658458
-10.46764854,-24.22914493
-10.5248495,-7.661303194
